OBJECTID_1,PROVINCE,CITY,COUNTY,AET,PM2.5,ppt,tem,wind,NOX,SO2,fertilzier,manure
636,广西壮族自治区,桂林市,永福县,36.761538,27.700001,51.661538,10.607692,1.598601,29.35689919,61.34307314,6764.405815,11728.45234
637,广西壮族自治区,桂林市,资源县,25.908824,3.327119,54.520588,6.245098,2.009804,60.86233865,84.52637327,3251.200866,2482.987241
638,广西壮族自治区,贵港市,港北区,52.794737,1.547143,65.884211,15.282456,1.431579,574.2516733,747.1138741,8516.051004,11664.49751
639,广西壮族自治区,贵港市,港南区,53.547059,3.158571,56.594118,15.735294,1.464706,1.87760915,0.256636078,9615.4645,9358.191618
640,广西壮族自治区,贵港市,桂平市,54.607426,4.958333,68.756931,15.414851,1.60495,5.819155449,2.792056464,28412.73375,24919.06259
641,广西壮族自治区,贵港市,平南县,53.616667,3.156198,66.85,15.242949,1.65641,17.62681335,10.1198721,18586.78112,21578.34448
642,广西壮族自治区,贵港市,覃塘区,51.222222,3.747328,61.795833,15.233333,1.322222,12.20719246,6.043811334,14378.88886,9763.819581
643,贵州省,贵阳市,贵阳白云区,24.335714,38.376471,20.792857,6.035714,1.85,10.95209666,6.926489779,953.850516,1225.700716
644,贵州省,贵阳市,花溪区,27.311765,34.519445,23.960784,7.168627,1.827451,7.663055139,3.756492795,3500.594149,4640.578324
645,贵州省,贵阳市,开阳县,24.13578,35.867391,21.193578,6.251376,1.538532,59.94817699,11.4400212,7077.533579,10368.70798
646,贵州省,贵阳市,南明区,27.25,41.12,22.325,7.8,1.85,19.94964484,6.759269047,670.348827,542.774887
647,贵州省,贵阳市,清镇市,24.9725,40.95,20.1475,6.655,1.84125,20.48956603,4.553714955,5908.147299,9840.922654
648,贵州省,贵阳市,乌当区,24.528,31.211765,21.236,6.21,1.708,120.3635033,35.34704628,2985.263493,3589.814335
649,贵州省,贵阳市,息烽县,23.485714,37.730769,19.328571,6.3875,1.580357,1538.61287,128.7639872,4120.434056,4361.024607
650,贵州省,贵阳市,修文县,23.414815,32.819445,19.646296,5.925926,1.727778,12.1990256,2.185252075,5707.857309,6206.200328
651,贵州省,贵阳市,云岩区,26.175,41.099998,21.45,7.25,1.8,154.8037405,26.67236117,119.52226,110.500996
652,青海省,果洛藏族自治州,班玛县,0.0,41.099998,6.073143,-2.166571,2.396857,9.53306642,2.713283381,0.0,3166.662925
653,青海省,果洛藏族自治州,达日县,0.0,31.377,4.841184,-6.082367,2.668927,432.0698665,139.0667714,0.0,2233.372239
654,青海省,果洛藏族自治州,甘德县,0.0,39.210811,6.388529,-5.517207,2.549377,902.5469346,138.9016863,0.0,2294.54696
655,青海省,果洛藏族自治州,久治县,0.0,39.9,7.485591,-2.795484,2.234409,13.18748282,2.230279524,0.0,3594.864601
656,青海省,果洛藏族自治州,玛多县,0.0,29.344776,3.614606,-8.911063,2.630369,33.40394211,9.416133444,0.0,1364.366557
657,青海省,果洛藏族自治州,玛沁县,0.0,34.052326,5.094481,-7.198292,2.647832,180.8022638,35.7472192,0.961333,3560.584794
658,黑龙江省,哈尔滨市,阿城区,0.0,41.666665,6.212834,-13.471658,3.02139,7.285846602,1.520411822,10360.65367,5477.074483
659,黑龙江省,哈尔滨市,巴彦县,0.0,33.01579,5.365877,-15.409479,2.72654,10.89834032,3.635464691,25532.2862,22804.07689
660,黑龙江省,哈尔滨市,宾县,0.0,28.62931,5.867704,-13.610506,3.081712,160.1813241,34.97389749,33807.45351,17829.25525
661,黑龙江省,哈尔滨市,道里区,0.0,19.844498,4.990909,-13.50303,2.866667,11.00666575,2.738802004,6740.452645,2577.187239
662,黑龙江省,哈尔滨市,道外区,0.0,32.261111,5.7,-13.584211,2.831579,16.77604794,3.185170609,7703.121185,4534.59175
663,黑龙江省,哈尔滨市,方正县,0.0,20.807762,6.733846,-13.425641,4.003077,1.088241529,0.179031524,8610.830748,3513.043467
664,黑龙江省,哈尔滨市,呼兰区,0.0,12.997561,4.859459,-14.810135,2.77027,7.691904653,0.946432925,21044.56067,13000.42172
665,黑龙江省,哈尔滨市,木兰县,0.0,16.453658,6.84507,-14.971831,2.922535,0.606156568,0.122262589,10289.73885,4009.570827
666,黑龙江省,哈尔滨市,南岗区,0.0,19.5875,5.66,-13.68,2.9,2.076274761,0.32411628,572.046127,534.997833
667,黑龙江省,哈尔滨市,平房区,0.0,14.504196,5.571429,-13.8,2.885714,4.716701825,0.981468973,134.738137,859.498959
668,黑龙江省,哈尔滨市,尚志市,0.0,26.86,6.244845,-12.583333,3.408076,4.4187318,1.5525598,12588.5606,6138.096963
669,黑龙江省,哈尔滨市,双城区,0.0,26.413333,4.583902,-13.746829,2.78878,2.472308791,0.259667912,44419.85475,41535.18772
670,黑龙江省,哈尔滨市,松北区,0.0,26.658334,4.010204,-14.091837,2.844898,47.94354788,16.03260741,3557.559609,4616.560224
671,黑龙江省,哈尔滨市,通河县,0.0,26.17,6.807552,-13.902865,3.696354,35.66814151,20.72703954,9104.870581,2176.674308
672,黑龙江省,哈尔滨市,五常市,0.0,29.9,6.326639,-12.647131,2.89877,16.84679052,6.593895922,36498.07958,19403.5852
673,黑龙江省,哈尔滨市,香坊区,0.0,22.644444,5.836364,-13.604545,2.895455,33.79008618,16.63362416,1931.24665,2232.873115
674,黑龙江省,哈尔滨市,延寿县,0.0,16.433333,6.410577,-13.202885,3.490865,13.89999822,4.395257734,17710.97367,5463.017887
675,黑龙江省,哈尔滨市,依兰县,0.0,14.54,7.835048,-13.264952,4.594855,19.32158775,10.25899855,13918.80423,4471.964939
676,新疆维吾尔自治区,哈密地区,巴里坤哈萨克自治县,0.0,13.928571,2.096994,-10.347724,1.624593,75.48383258,6.990111573,3523.672347,11129.76414
677,新疆维吾尔自治区,哈密地区,伊州区,0.0,16.975,0.173213,-7.264592,2.203908,55.29082127,5.02377131,11478.30363,10441.19237
678,新疆维吾尔自治区,哈密地区,伊吾县,0.0,24.157576,0.75366,-9.274658,2.114562,30.79339563,2.871109362,1668.0654,3915.528178
679,青海省,海北藏族自治州,刚察县,0.0,15.85,2.088652,-9.590957,2.802305,64.39251514,6.067155211,366.148373,27077.93274
680,青海省,海北藏族自治州,海晏县,0.0,9.857447,3.918561,-8.325758,2.550758,20.66188116,11.75253886,92.73836,8244.863346
681,青海省,海北藏族自治州,门源回族自治县,0.0,8.127869,7.132095,-10.498674,2.901061,9.100306684,4.544224073,3710.015159,16946.96999
682,青海省,海北藏族自治州,祁连县,0.0,12.019424,3.263145,-13.031333,2.97527,20.38938384,11.89602387,165.29532,25721.14402
683,青海省,海东市,互助土族自治县,0.0,10.160802,3.271649,-4.785052,2.354124,6.643426967,3.247648197,4515.541572,9007.86535
684,青海省,海东市,化隆回族自治县,0.0,8.839832,2.30641,-1.169872,2.114103,2.053772323,0.177553836,1791.340053,4173.70453
685,青海省,海东市,乐都区,0.0,11.981609,2.784828,-2.015172,2.169655,0.435758854,0.104385391,2576.973359,5443.143359
686,青海省,海东市,民和回族土族自治县,0.0,12.217886,3.071028,-0.042991,1.847664,2.103018268,1.130985462,4352.456586,5296.013945
687,青海省,海东市,平安区,0.0,59.216667,1.743902,-1.7,2.12439,1.445377667,0.106588897,1291.12948,1915.165652
688,青海省,海东市,循化撒拉族自治县,0.0,60.05,2.49717,-1.417925,2.09434,3.068094997,0.295363012,1836.027453,3762.565499
689,海南省,海口市,海口龙华区,54.7,64.366666,32.823529,21.058824,3.264706,73.04454973,35.64420639,2426.771789,1413.759877
690,海南省,海口市,美兰区,55.5875,61.55,34.733333,20.933333,3.929167,73.61266961,24.10695483,2994.429972,6158.998997
691,海南省,海口市,琼山区,55.432609,60.466666,33.776087,21.391304,3.393478,1045.033429,248.8274848,6938.044391,7885.474839
692,海南省,海口市,秀英区,53.773913,60.0,31.247826,20.869565,3.347826,40.86696406,24.05980576,3822.761019,2808.007982
693,青海省,海南藏族自治州,贵德县,0.0,65.0,2.853731,-2.013433,2.224876,74.87356235,18.12408424,896.63104,3481.79762
694,青海省,海南藏族自治州,贵南县,0.0,60.099999,2.879528,-2.400525,2.067454,237.7414452,73.59704696,1813.443493,8024.655518
695,青海省,海南藏族自治州,同德县,0.0,59.18,2.760662,-2.181618,2.044853,3439.602242,912.7551647,839.930906,9108.229559
696,青海省,海南藏族自治州,兴海县,0.0,60.866667,2.512482,-5.651937,2.608178,65.73370048,27.09332787,510.061013,11625.99935
697,青海省,海西蒙古族藏族自治州,德令哈市,0.0,60.275001,2.784223,-11.009147,3.311418,119.4921842,47.70518847,1506.445866,2853.88529
698,青海省,海西蒙古族藏族自治州,都兰县,0.0,57.200001,2.122686,-6.130375,2.234468,109.2626322,31.29057509,2628.868399,6402.220092
699,青海省,海西蒙古族藏族自治州,格尔木市,0.0,58.049999,0.342941,-6.53133,3.054186,70.95416117,31.08562334,2447.716253,2738.750756
700,青海省,海西蒙古族藏族自治州,天峻县,0.0,40.913333,2.446245,-13.23274,3.454545,74.4578193,26.99137256,0.0,6931.470228
701,青海省,海西蒙古族藏族自治州,乌兰县,0.0,58.475,2.580946,-5.308067,2.358693,81.10126261,27.04961058,447.162293,4339.469989
702,河北省,邯郸市,成安县,0.11,51.988235,3.87,2.053333,1.853333,51.74846362,15.04043709,25658.34478,8508.327292
703,河北省,邯郸市,磁县,1.320968,63.89,3.553226,2.924194,1.817742,52.01373711,25.17373616,7625.813697,6785.162752
704,河北省,邯郸市,丛台邯山区,0.76,30.895455,2.896667,2.416667,1.84,202.9219359,53.24133969,6316.078955,2079.890788
705,河北省,邯郸市,大名县,0.273016,26.733333,9.193651,2.025397,1.815873,223.0387219,50.41303315,18802.48318,16557.28035
706,河北省,邯郸市,肥乡区,0.0,36.48,4.232143,1.614286,1.789286,20.96786062,18.56514446,13169.07408,9019.473626
707,河北省,邯郸市,峰峰矿区,1.022222,22.110526,4.266667,2.916667,1.861111,15.80018258,3.00369786,4320.075166,4634.842475
708,河北省,邯郸市,复兴区,1.266667,21.05,3.8,2.6,1.866667,58.08416318,45.61876308,1112.425573,372.434023
709,河北省,邯郸市,馆陶县,0.0,26.345454,7.94,1.66,1.768,7.734367285,1.951106116,12531.17709,14991.43651
710,河北省,邯郸市,广平县,0.0,24.856667,6.127778,1.722222,1.855556,19.32300744,10.23888674,8309.025636,2808.76005
711,河北省,邯郸市,鸡泽县,0.0,20.706452,3.805,1.585,1.785,28.72557577,14.56710973,8487.424444,6657.797549
712,河北省,邯郸市,临漳县,0.895238,26.851724,4.033333,2.214286,1.721429,17.51011902,13.23053377,22657.11586,12024.12284
713,河北省,邯郸市,邱县,0.0,31.77931,6.610345,1.665517,1.951724,15.63285189,6.497430663,9890.730211,5998.828165
714,河北省,邯郸市,曲周县,0.0,23.163636,5.126316,1.523684,1.8,9.486734454,8.322848012,27766.4404,13807.89645
715,河北省,邯郸市,涉县,0.0,37.200001,5.770455,1.665909,1.907955,12.48333941,7.467234375,3302.483362,4777.811399
716,河北省,邯郸市,魏县,0.334,22.621951,6.19,2.078,1.728,6.050560221,4.641436335,17868.35767,11527.8259
717,河北省,邯郸市,武安市,0.3125,28.6,4.490385,2.150962,1.9375,407.561419,54.26727714,10999.27445,17593.70712
718,河北省,邯郸市,永年区,0.22037,26.642857,3.05,1.796296,1.803704,23.40958255,3.905972507,22201.58166,15375.26959
719,陕西省,汉中市,城固县,9.327559,41.950001,10.188976,3.612598,1.517323,77.29771891,11.00489461,18633.8177,6724.689188
720,陕西省,汉中市,佛坪县,1.911429,24.575862,12.702857,0.662857,1.915714,75.96712802,8.612389266,333.58795,330.539987
721,陕西省,汉中市,汉台区,12.419355,25.944444,9.46129,4.606452,1.445161,239.5411174,45.15486023,6768.165422,2840.925112
722,陕西省,汉中市,留坝县,2.447222,35.5,9.133333,1.300926,1.756481,29.48958739,3.626624981,440.40183,519.944513
723,陕西省,汉中市,略阳县,11.506289,37.06,7.120755,4.357233,1.475472,45.97710242,5.937312763,1959.349926,2481.346729
724,陕西省,汉中市,勉县,8.621324,35.883334,8.656618,3.155147,1.557353,230.0327336,50.63543215,12332.34674,6083.56779
725,陕西省,汉中市,南郑区,7.633987,52.82,11.089542,3.164706,1.594118,156.6124233,28.1381952,9033.167368,5275.99985
726,陕西省,汉中市,宁强县,13.772973,58.727273,7.867568,5.153514,1.474595,246.9052125,58.12100224,5590.473965,4798.253532
727,陕西省,汉中市,西乡县,11.672067,54.427778,12.74581,3.908939,1.534637,67.40757689,26.51714278,7080.390598,6484.605339
728,陕西省,汉中市,洋县,9.441341,54.975,11.352514,3.369274,1.59162,81.27349174,35.28697949,9410.576404,6370.807989
729,陕西省,汉中市,镇巴县,10.620321,52.991666,16.481818,3.42139,1.798396,87.99173243,37.29470253,3248.237373,4727.71291
730,浙江省,杭州市,滨江区,34.28,59.1,90.98,6.96,2.66,86.16338805,28.75094085,21.403843,0.0
731,浙江省,杭州市,淳安县,31.841772,54.98,77.999156,6.61097,2.617722,72.32748156,28.17904423,4065.369899,1841.488097
732,浙江省,杭州市,富阳区,30.18835,58.825,80.846602,6.225243,2.421359,55.29189133,21.58975138,6761.332569,5390.911102
733,浙江省,杭州市,杭州市区,35.883333,56.96,90.816667,7.0,2.833333,151.0999214,45.99444263,0.0,0.0
734,浙江省,杭州市,建德市,31.413386,55.459937,83.90315,6.881102,2.241732,66.00105077,27.5776654,10367.21279,4169.075368
735,浙江省,杭州市,江干区,34.877778,93.533333,86.488889,6.833333,2.8,62.63450923,26.86374381,33.69733,0.0
736,浙江省,杭州市,临安区,25.998788,18.529227,74.947879,5.345455,2.867273,0.879574391,0.328806241,7580.248592,3531.878486
737,浙江省,杭州市,桐庐县,28.497959,84.114789,81.154082,5.993878,2.494898,57.82938752,28.11784718,5304.098189,1469.659048
738,浙江省,杭州市,西湖区,34.0375,56.143478,87.00625,6.83125,2.56875,1.348732206,0.547758459,104.604397,1.641065
739,浙江省,杭州市,萧山区,34.672973,81.996169,85.92027,6.694595,3.151351,2.061113642,0.873455966,11708.55607,8728.303356
740,浙江省,杭州市,余杭区,31.804478,48.883375,82.223881,6.350746,2.553731,0.294004047,0.051866756,7061.370575,2249.472903
741,山东省,菏泽市,曹县,4.834234,62.994416,13.31982,3.683784,1.834234,2.834530746,1.342194832,34059.33332,37073.63162
742,山东省,菏泽市,成武县,3.815789,45.900002,13.552632,3.491228,1.833333,0.956841641,0.431932022,24983.66666,23268.08561
743,山东省,菏泽市,单县,5.011579,43.641667,15.623158,3.692632,1.887368,2.031279561,0.505189949,30903.99999,26867.91597
744,山东省,菏泽市,定陶区,3.397872,40.347059,11.670213,3.387234,1.810638,65.36908124,18.23381735,19852.66666,16880.65333
745,山东省,菏泽市,东明县,3.618421,42.009091,10.563158,3.464474,1.769737,59.31837526,14.41154781,30080.33333,17049.44929
746,山东省,菏泽市,巨野县,2.602778,40.490909,13.018056,3.205556,1.829167,87.51968563,14.63412458,26821.99999,21477.56775
747,山东省,菏泽市,牡丹区,3.005063,42.247619,11.018987,3.308861,1.782278,100.6678672,19.02298725,41692.0,30022.67855
748,山东省,菏泽市,郓城县,1.996774,45.900002,10.419355,2.93871,1.841935,55.72022809,12.6587867,29152.33333,29630.00665
749,山东省,菏泽市,鄄城县,2.014754,44.1,9.786885,2.957377,1.786885,39.26325118,10.07041243,24805.33333,25855.02698
750,新疆维吾尔自治区,和田地区,策勒县,0.0,46.299999,0.003834,-4.684557,1.6696,146.3318381,39.7300942,2778.923587,8460.505763
751,新疆维吾尔自治区,和田地区,和田市,0.0,24.6125,0.1,1.122222,0.755556,188.4032135,40.19885544,4233.219913,5499.51276
752,新疆维吾尔自治区,和田地区,和田县,0.0,24.632,0.06438,-11.280305,2.70792,177.5846348,52.96530027,6390.237313,12678.91819
753,新疆维吾尔自治区,和田地区,洛浦县,0.0,23.313043,0.011891,-1.134126,1.031986,13.660772,7.165982887,4968.77935,9126.979905
754,新疆维吾尔自治区,和田地区,民丰县,0.0,24.586111,0.174407,-5.415842,1.79679,39.09113291,26.03015941,1024.996707,6947.641631
755,新疆维吾尔自治区,和田地区,墨玉县,0.000596,23.2875,0.436797,-1.502449,1.191463,33.71660578,19.0032375,11660.30618,12237.78129
756,新疆维吾尔自治区,和田地区,皮山县,0.0,24.512195,0.452517,-3.75434,1.601215,19.55650829,14.90111648,8134.28832,7494.152248
757,新疆维吾尔自治区,和田地区,于田县,0.0,24.123809,0.065729,-3.288401,1.467135,8.817907262,5.071167798,5854.412856,9147.358797
758,安徽省,合肥市,包河区,31.6,25.991666,33.284615,5.792308,2.530769,5.386359949,3.826900819,399.83207,107.699565
759,安徽省,合肥市,长丰县,28.829771,23.108572,33.39084,5.39542,2.371756,11.28873811,6.106722098,30880.89923,27086.76895
760,安徽省,合肥市,巢湖市,30.935185,23.721429,32.149074,5.657407,2.50463,8.396441107,6.314161895,14565.12962,8098.679322
761,安徽省,合肥市,肥东县,29.990164,26.539394,32.554098,5.45082,2.389344,11.26250497,7.553375759,23897.63099,22646.13837
762,安徽省,合肥市,肥西县,30.393496,23.963889,32.586179,5.841463,2.285366,20.28187301,14.91054131,20236.04399,28481.37496
763,安徽省,合肥市,庐江县,31.725,24.528572,31.819531,6.375,2.311719,14.04153026,9.038757888,24391.09212,9685.149484
764,安徽省,合肥市,庐阳区,32.3,24.815789,35.5375,5.7375,2.55,20.29799492,3.865430037,459.231717,27.072735
765,安徽省,合肥市,蜀山区,33.26,23.044827,36.01,5.85,2.67,12.92719921,3.522366232,3064.159857,3663.182258
766,安徽省,合肥市,瑶海区,31.5,23.7,34.671429,5.671429,2.414286,7.483351784,2.370837486,119.3137,4.718636
767,广西壮族自治区,河池市,巴马瑶族自治县,40.032353,21.663637,41.355882,13.508824,1.461765,12.84518648,4.479111527,2560.938173,3926.290393
768,广西壮族自治区,河池市,大化瑶族自治县,41.885517,59.13,57.911724,13.395172,1.328966,92.25142413,25.94722534,4322.079356,6484.123774
769,广西壮族自治区,河池市,东兰县,37.5896,55.749999,42.136,11.9472,1.428,10.33431733,3.15405521,5515.859635,3194.284969
770,广西壮族自治区,河池市,都安瑶族自治县,39.657843,20.505455,60.146569,12.604412,1.209804,60.79903736,19.29830702,6059.426109,9494.471605
771,广西壮族自治区,河池市,凤山县,35.104545,19.545122,33.638636,11.656818,1.573864,99.11372651,24.67124686,1095.82411,2576.56911
772,广西壮族自治区,河池市,环江毛南族自治县,34.857627,21.695,41.888559,10.570339,1.241949,21.88025766,5.053460349,7154.303907,4639.22773
773,广西壮族自治区,河池市,金城江区,36.846667,27.831818,45.1875,11.786667,1.263333,15.65316783,9.485164429,3724.027508,3183.257178
774,广西壮族自治区,河池市,罗城仫佬族自治县,36.760294,30.576923,47.574265,11.372059,1.25,61.91151454,39.43743833,8159.320796,4988.54004
775,广西壮族自治区,河池市,南丹区,34.867805,27.241379,39.01561,10.360488,1.381951,19.16002852,8.998248654,3089.866356,4937.273153
